FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
11047,Pacific Grove,BAU,,46,Panel Queue,Teller,Queue Line,4,TRUE
11047,Pacific Grove,BAU,,46,Panel Queue,Teller,Queue Line,5,TRUE
