FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
16564,Rancho San Diego,BAU,,1X2MF-A,Modular 1x2 (A),Office,Relationship Manager,1,FALSE
16564,Rancho San Diego,BAU,,2X2MF-A,Modular 2x2 (A),Office,Home Loan,1,FALSE
