FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
11369,Sand Lake Road,BAU,Spanish,4C,Teller Fixture (base),Teller,Small Teller,1,TRUE
11369,Sand Lake Road,BAU,Spanish,4C,Teller Fixture (base),Teller,Small Teller,2,TRUE
