FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
11882,West End,Community,,46,Panel Queue,Teller,Queue Line,1,TRUE
11882,West End,Community,,46,Panel Queue,Teller,Queue Line,2,TRUE
