FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
9008,Spring Mountain/Wynn,Flagship,,2X2MF-A,Modular 2x2 (A),Office,Small Business,1,FALSE
