FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
15978,10th and Chestnut,BAU,,2X3MF-A,Modular 2x3 (A),Office,Home Loan,1,FALSE
15978,10th and Chestnut,BAU,,2X2MF-A,Modular 2x2 (A),Office,Home Loan,1,FALSE
15978,10th and Chestnut,BAU,,2X2MF-A,Modular 2x2 (A),Office,Small Business,1,FALSE
15978,10th and Chestnut,BAU,,2X3MF-A,Modular 2x3 (A),Office,Small Business,1,FALSE
