FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
15959,Church Avenue and Ocean Avenue,BAU,,6,Door Sign,Exterior,Door,3,FALSE
