FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
12960,Westridge,BAU,,10,Desktop,Office,Relationship Manager,4,FALSE
12960,Westridge,BAU,,10,Desktop,Office,Relationship Manager,5,FALSE
12960,Westridge,BAU,,10,Desktop,Office,Relationship Manager,6,FALSE
12960,Westridge,BAU,,10,Desktop,Office,Relationship Manager,7,FALSE
12960,Westridge,BAU,,10,Desktop,Office,Relationship Manager,8,FALSE
