FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
8710,Lincoln-Valley View,BAU,Spanish,10N,Desktop Neutral/FC,Office,Relationship Manager,4,FALSE
8710,Lincoln-Valley View,BAU,Spanish,10N,Desktop Neutral/FC,Office,Relationship Manager,5,FALSE
