FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
9523,Smoke Tree,BAU,,4C,Teller Fixture (base),Teller,Merchant Teller,1,TRUE
9523,Smoke Tree,BAU,,4C,Teller Fixture (base),Teller,Merchant Teller,2,TRUE
9523,Smoke Tree,BAU,,4C,Teller Fixture (base),Teller,Merchant Teller,3,TRUE
