FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
16652,Story and King,Community,Spanish,46,Panel Queue,Teller,Queue Line,1,TRUE
16652,Story and King,Community,Spanish,46,Panel Queue,Teller,Queue Line,2,TRUE
16652,Story and King,Community,Spanish,46,Panel Queue,Teller,Queue Line,3,TRUE
16652,Story and King,Community,Spanish,2X2MF-A,Modular 2x2 (A),Office,Home Loan,1,FALSE
