FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
8497,Irvine Industrial,BAU,,11D,Department Sign (base),Lobby & Waiting,All,2,FALSE
8497,Irvine Industrial,BAU,,11D,Department Sign (base),Lobby & Waiting,All,3,FALSE
