FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
15617,Center City,BAU,Spanish,19B,Dual Brand Fixture,Lobby & Waiting,All,1,FALSE
15617,Center City,BAU,Spanish,19B,Dual Brand Fixture,Lobby & Waiting,All,2,FALSE
15617,Center City,BAU,Spanish,19B,Dual Brand Fixture,Lobby & Waiting,All,3,FALSE
15617,Center City,BAU,Spanish,19B,Dual Brand Fixture,Lobby & Waiting,All,4,FALSE
