FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
14952,Maine Mall,BAU,,2X2MF-A,Modular 2x2 (B),Office,Investment,1,FALSE
