FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
16459,Plaza San Jacinto,Community,Spanish,10N,Desktop Neutral/FC,Office,Relationship Manager,1,FALSE
16459,Plaza San Jacinto,Community,Spanish,10N,Desktop Neutral/FC,Office,Relationship Manager,2,FALSE
16459,Plaza San Jacinto,Community,Spanish,10N,Desktop Neutral/FC,Office,Relationship Manager,3,FALSE
