FCID,FCID Name,Marketing Sales Designation,Language Designation,Fixture Type Code,Fixture Type Name,Zone,Subzone,Fixture Instance Priority,Within 10 Feet
13666,Middletown,BAU,Spanish,11E,"Department Sign (wall, small)",Teller,Behind Teller,4,TRUE
13666,Middletown,BAU,Spanish,11E,"Department Sign (wall, small)",Teller,Behind Teller,5,TRUE
